date,open,high,low,close,volume
2022-08-16,64.12,64.56,63.22,63.86,9275386.0
2022-08-17,62.81,62.81,60.76,61.62,14728358.0
2022-08-18,61.75,63.42,61.25,62.98,11303931.0
2022-08-19,61.84,62.25,60.28,60.51,14050335.0
2022-08-22,59.56,59.61,57.97,58.31,13096754.0
2022-08-23,58.35,59.29,57.76,57.86,12769112.0
2022-08-24,57.88,58.57,57.36,58.31,9961297.0
2022-08-25,58.6,61.27,58.58,61.2,12171626.0
2022-08-26,61.07,61.22,57.61,57.63,15754011.0
2022-08-29,57.31,58.0,56.52,57.01,11607551.0
2022-08-30,57.48,57.8,55.58,56.3,12743714.0
2022-08-31,55.99,57.16,55.81,56.53,14172195.0
2022-09-01,55.26,57.4,54.79,57.31,17594490.0
2022-09-02,58.3,58.8,56.0,56.33,12809670.0
2022-09-06,56.33,56.69,55.13,55.23,12133296.0
2022-09-07,55.31,55.72,54.01,55.0,17030573.0
2022-09-08,54.49,55.92,53.74,55.39,18415254.0
2022-09-09,56.17,57.68,56.17,57.44,13929807.0
2022-09-12,57.46,58.14,57.03,57.94,10711515.0
2022-09-13,55.7,56.24,53.14,53.62,22361781.0
2022-09-14,53.89,54.23,52.46,53.11,19984874.0
2022-09-15,52.7,53.45,51.98,52.69,15620790.0
2022-09-16,51.89,53.01,51.49,52.85,24901691.0
2022-09-19,51.97,52.77,51.88,52.1,19251428.0
2022-09-20,51.53,51.59,50.59,50.8,19373809.0
2022-09-21,49.74,52.51,49.72,50.1,31117286.0
2022-09-22,49.8,50.37,49.35,49.66,21316979.0
2022-09-23,49.28,50.15,48.45,50.1,24591711.0
2022-09-26,49.93,50.46,48.81,48.88,19266761.0
2022-09-27,49.82,50.65,49.4,50.58,17297534.0
2022-09-28,50.11,51.19,50.1,51.0,17784304.0
2022-09-29,50.04,50.3,49.22,50.01,25582107.0
2022-09-30,50.54,52.06,49.81,50.1,38917675.0
2022-10-03,51.01,53.09,50.64,51.72,24632356.0
2022-10-04,53.56,54.81,52.66,53.96,24275473.0
2022-10-05,52.88,55.2,52.17,54.73,20418268.0
2022-10-06,54.4,55.11,53.3,54.62,17149380.0
2022-10-07,53.56,54.65,52.51,52.91,21977713.0
2022-10-10,53.07,53.13,50.77,51.38,17227359.0
2022-10-11,50.64,54.78,50.33,53.71,32813669.0
2022-10-12,53.6,53.77,52.39,52.75,18131920.0
2022-10-13,51.35,55.92,50.74,54.86,27605005.0
2022-10-14,55.24,55.44,52.6,52.72,20409204.0
2022-10-17,54.6,54.99,52.85,53.5,18261725.0
2022-10-18,55.01,55.14,51.66,52.55,19774779.0
2022-10-19,52.09,53.43,52.06,53.03,14786102.0
2022-10-20,53.5,55.1,53.17,53.7,15711842.0
2022-10-21,53.49,56.28,53.34,56.05,20199202.0
2022-10-24,56.23,56.81,55.07,56.24,15293610.0
2022-10-25,56.68,57.03,55.34,55.87,17313001.0
2022-10-26,56.08,57.44,54.96,55.45,23527532.0
2022-10-27,55.37,56.23,52.12,52.21,27335831.0
2022-10-28,51.83,54.44,51.46,54.04,19171083.0
2022-10-31,53.91,54.93,53.17,54.1,15932482.0
2022-11-01,55.09,55.44,54.11,54.86,11729707.0
2022-11-02,54.74,56.27,53.42,53.45,17305837.0
2022-11-03,52.71,54.37,51.91,53.48,12769249.0
2022-11-04,55.26,56.91,54.82,56.16,18882663.0
2022-11-07,56.43,56.82,55.46,56.56,11411267.0
2022-11-08,57.38,57.87,56.48,57.49,14190068.0
2022-11-09,56.22,56.65,55.51,55.97,19952451.0
2022-11-10,58.6,60.38,58.06,60.27,24982467.0
2022-11-11,60.65,63.18,59.88,62.52,17579438.0
2022-11-14,61.94,62.75,60.99,61.78,13988191.0
2022-11-15,63.5,64.44,62.42,63.1,16324955.0
2022-11-16,60.53,61.38,58.12,58.87,25901919.0
2022-11-17,57.3,58.99,56.51,58.74,14215119.0
2022-11-18,59.56,59.66,58.1,58.58,9703731.0
2022-11-21,58.02,58.02,56.82,57.16,9968440.0
2022-11-22,57.55,58.68,56.98,58.62,8955745.0
2022-11-23,58.24,59.06,57.75,58.93,8996842.0
2022-11-25,58.67,59.13,58.39,58.41,4360454.0
2022-11-28,57.32,57.76,55.47,55.75,15518925.0
2022-11-29,55.71,56.52,54.77,55.12,12874235.0
2022-11-30,53.58,57.68,52.61,57.65,31461359.0
2022-12-01,57.83,57.92,55.1,55.49,21764196.0
2022-12-02,54.34,55.42,53.38,54.68,15946484.0
2022-12-05,54.37,55.27,53.7,54.04,13806856.0
2022-12-06,53.86,54.63,53.24,53.68,17987970.0
2022-12-07,53.12,54.24,52.44,53.82,11367325.0
2022-12-08,54.56,55.7,54.05,55.2,13609135.0
2022-12-09,54.68,55.86,54.52,54.87,9932167.0
2022-12-12,53.52,55.38,53.34,55.35,13250562.0
2022-12-13,57.19,57.89,54.65,55.24,14210470.0
2022-12-14,55.24,56.1,54.06,54.59,11235291.0
2022-12-15,53.56,53.72,51.85,52.04,17788826.0
2022-12-16,51.74,52.54,51.62,52.07,22951394.0
2022-12-19,52.17,52.29,51.1,51.72,16470021.0
2022-12-20,51.34,51.97,50.45,50.68,16942036.0
2022-12-21,50.93,51.75,50.75,51.19,20400778.0
2022-12-22,49.5,49.97,48.43,49.43,40959621.0
2022-12-23,49.0,50.55,48.99,50.2,17425714.0
2022-12-27,49.61,50.31,48.52,50.02,15159131.0
2022-12-28,49.84,51.09,48.83,49.12,12518743.0
2022-12-29,49.4,50.93,49.34,50.65,13204261.0
2022-12-30,49.45,50.02,49.13,49.98,11989834.0
2023-01-03,50.56,50.96,49.55,50.37,12422763.0
2023-01-04,53.05,54.52,52.73,54.2,25077299.0
2023-01-05,53.89,55.39,53.89,54.71,18030889.0
2023-01-06,55.43,57.29,54.03,56.77,21069764.0
2023-01-09,56.82,57.52,55.65,56.36,15715899.0
2023-01-10,56.16,57.28,55.86,57.21,10571344.0
2023-01-11,57.35,58.47,56.92,58.06,12142994.0
2023-01-12,58.11,58.24,56.43,57.27,14888081.0
2023-01-13,56.73,56.97,56.12,56.93,12520633.0
2023-01-17,57.16,58.6,56.55,56.85,10962708.0
2023-01-18,57.51,58.05,56.36,56.51,10035267.0
2023-01-19,55.71,57.09,55.28,56.36,12034241.0
2023-01-20,57.47,58.57,56.76,58.46,13826367.0
2023-01-23,58.92,61.91,58.86,61.82,20175377.0
2023-01-24,61.2,61.72,60.87,61.26,10183213.0
2023-01-25,60.67,61.67,60.42,61.54,10787198.0
2023-01-26,62.58,63.05,61.29,62.8,12219465.0
2023-01-27,62.14,64.34,61.96,63.87,15895821.0
2023-01-30,62.76,63.28,61.69,61.71,16168978.0
2023-01-31,59.1,60.34,58.65,60.3,23856292.0
2023-02-01,60.62,63.23,60.39,62.6,20902197.0
2023-02-02,63.56,63.92,61.86,63.17,15877623.0
2023-02-03,62.0,63.79,61.9,62.41,12187052.0
2023-02-06,60.94,61.18,59.74,59.98,11484265.0
2023-02-07,60.09,62.39,59.7,62.13,12713113.0
2023-02-08,61.45,62.33,60.23,60.25,9510471.0
2023-02-09,61.2,61.82,59.69,60.18,10094689.0
2023-02-10,60.5,60.76,59.25,59.82,11429707.0
2023-02-13,59.82,60.28,58.84,60.12,11466243.0
2023-02-14,59.52,62.31,59.03,62.07,12496242.0
2023-02-15,61.33,61.94,60.46,61.84,10461966.0
2023-02-16,60.78,61.35,59.85,60.05,12683409.0
2023-02-17,59.84,60.18,58.51,59.01,10874858.0
2023-02-21,58.34,59.71,57.49,57.6,12667499.0
2023-02-22,57.73,58.57,56.83,56.98,12260337.0
2023-02-23,59.14,59.75,57.44,58.75,16094550.0
2023-02-24,57.7,58.37,57.35,58.18,9867371.0
2023-02-27,59.17,59.56,57.83,57.9,8513994.0
2023-02-28,57.64,58.74,57.4,57.82,10493265.0
2023-03-01,57.86,58.55,57.22,57.34,9141394.0
2023-03-02,55.5,56.7,54.72,56.43,16628954.0
2023-03-03,56.46,56.87,55.44,56.78,13769228.0
2023-03-06,57.28,58.65,56.54,56.83,14472224.0
2023-03-07,56.5,56.73,55.31,55.56,13278335.0
2023-03-08,55.84,56.92,55.35,56.89,11515668.0
2023-03-09,56.64,57.56,55.54,55.6,10199959.0
2023-03-10,55.66,56.51,54.53,54.93,14180699.0
2023-03-13,53.97,54.55,52.76,53.9,17365237.0
2023-03-14,54.97,55.42,53.7,54.27,14657040.0
2023-03-15,53.33,54.27,52.88,54.13,14643637.0
2023-03-16,53.69,56.71,53.61,56.57,14794233.0
2023-03-17,56.8,57.72,56.22,56.66,26655249.0
2023-03-20,56.7,57.87,56.08,57.64,10610206.0
2023-03-21,58.38,59.52,57.6,58.63,14613706.0
2023-03-22,58.4,60.41,58.09,58.17,16949317.0
2023-03-23,59.18,61.78,59.13,61.34,23903101.0
2023-03-24,60.51,61.4,60.5,61.16,18740564.0
2023-03-27,61.19,61.42,59.17,59.79,15901000.0
2023-03-28,59.8,59.87,57.82,59.28,20496261.0
2023-03-29,60.91,64.42,60.87,63.54,51939839.0
2023-03-30,64.03,64.1,62.48,63.09,23038346.0
2023-03-31,60.35,61.66,59.9,60.34,35416496.0
2023-04-03,59.81,59.81,57.87,59.61,23610823.0
2023-04-04,59.68,60.1,56.95,57.27,21303220.0
2023-04-05,56.82,57.11,56.01,57.02,19456216.0
2023-04-06,56.95,59.15,56.8,58.56,21496506.0
2023-04-10,61.18,63.77,61.0,63.27,43280135.0
2023-04-11,63.64,64.29,63.04,63.57,23090190.0
2023-04-12,64.36,64.36,61.84,61.96,16694110.0
2023-04-13,61.51,63.37,60.79,63.0,23286546.0
2023-04-14,63.18,63.22,61.77,62.63,14953015.0
2023-04-17,62.22,62.77,61.98,62.54,11546753.0
2023-04-18,63.33,63.45,61.48,61.93,12175168.0
2023-04-19,60.98,61.21,60.38,60.65,11652635.0
2023-04-20,59.88,61.95,59.87,61.46,14382205.0
2023-04-21,61.15,61.45,60.73,61.13,9606175.0
2023-04-24,60.1,60.88,59.35,59.51,13402645.0
2023-04-25,59.13,59.34,58.03,58.14,15987313.0
2023-04-26,59.58,61.18,59.34,61.02,25385015.0
2023-04-27,60.75,61.96,60.13,61.9,13524587.0
2023-04-28,62.43,64.44,62.3,64.36,18094717.0
2023-05-01,63.89,64.1,62.31,62.35,12823373.0
2023-05-02,62.23,62.58,61.25,61.9,12237630.0
2023-05-03,61.49,62.18,60.82,60.91,10818080.0
2023-05-04,60.55,60.96,59.9,60.51,13357926.0
2023-05-05,60.61,61.74,60.11,61.23,12312661.0
2023-05-08,61.25,61.35,60.31,60.87,11510442.0
2023-05-09,59.88,61.39,59.55,60.93,11895219.0
2023-05-10,61.92,62.31,59.79,59.99,14548695.0
2023-05-11,60.59,61.81,60.07,61.61,15536578.0
2023-05-12,61.99,62.19,60.15,60.92,12131366.0
2023-05-15,62.23,64.87,61.8,64.64,22227199.0
2023-05-16,64.55,65.22,63.3,63.73,15266397.0
2023-05-17,64.58,65.32,63.44,64.92,15947694.0
2023-05-18,65.98,68.59,65.08,67.57,30688019.0
2023-05-19,67.57,68.39,66.43,68.17,16812097.0
2023-05-22,65.75,66.75,64.76,66.23,37491046.0
2023-05-23,65.85,67.56,65.71,66.01,15896231.0
2023-05-24,64.95,66.73,64.88,66.53,15806645.0
2023-05-25,69.75,69.88,67.51,69.61,29021516.0
2023-05-26,69.88,74.59,69.8,73.93,33409984.0
2023-05-30,74.39,74.77,71.58,71.69,24454683.0
2023-05-31,68.9,69.85,67.92,68.2,30403609.0
2023-06-01,68.94,69.79,68.1,69.09,18153026.0
2023-06-02,69.99,70.55,68.29,69.17,13468239.0
2023-06-05,69.5,69.5,67.51,67.77,12441091.0
2023-06-06,67.03,68.84,66.82,67.54,12476560.0
2023-06-07,68.41,68.67,66.95,67.06,14610807.0
2023-06-08,66.5,66.52,64.01,65.32,25856752.0
2023-06-09,65.93,66.4,64.47,65.43,14652510.0
2023-06-12,65.84,67.54,65.79,67.45,14742476.0
2023-06-13,68.56,68.88,67.6,67.87,11911879.0
2023-06-14,67.54,69.21,67.52,69.12,11085818.0
2023-06-15,68.59,69.52,68.36,68.82,11842643.0
2023-06-16,70.15,70.5,66.06,67.66,32259693.0
2023-06-20,67.32,67.62,65.77,66.9,13265684.0
2023-06-21,66.75,67.2,65.34,65.8,10427173.0
2023-06-22,65.53,66.66,65.51,66.25,8646854.0
2023-06-23,65.45,65.96,64.84,65.28,12663593.0
2023-06-26,65.63,66.7,65.41,65.45,13815879.0
2023-06-27,65.27,66.84,63.79,66.79,18305177.0
2023-06-28,65.65,67.73,65.39,67.07,27100091.0
2023-06-29,67.84,67.95,63.55,64.33,51141898.0
2023-06-30,64.5,65.1,62.9,63.11,31549615.0
2023-07-03,63.44,64.32,63.26,63.9,12921258.0
2023-07-05,63.5,63.75,62.02,62.06,16552989.0
2023-07-06,60.99,61.79,60.5,61.23,15622711.0
2023-07-07,61.43,61.49,60.63,60.65,15028085.0
2023-07-10,60.83,62.83,60.58,62.48,16953141.0
2023-07-11,62.6,63.67,62.31,63.6,13464462.0
2023-07-12,64.47,64.7,63.13,63.79,13953588.0
2023-07-13,64.18,64.65,63.55,64.53,11384662.0
2023-07-14,64.3,65.54,63.68,64.08,13860248.0
2023-07-17,63.8,65.67,63.34,65.16,11333639.0
2023-07-18,64.37,65.12,63.75,64.94,10402308.0
2023-07-19,65.63,65.76,64.8,64.96,9463941.0
2023-07-20,64.4,65.55,64.25,64.69,12745070.0
2023-07-21,65.29,66.16,64.34,65.65,24540157.0
2023-07-24,65.36,66.64,65.23,65.48,10275069.0
2023-07-25,65.4,66.0,65.08,65.68,8610906.0
2023-07-26,65.0,67.88,65.0,67.38,14920570.0
2023-07-27,70.48,72.34,69.96,71.07,25068346.0
2023-07-28,71.58,72.13,70.66,71.2,11935820.0
2023-07-31,71.12,71.77,70.87,71.39,11193789.0
2023-08-01,71.0,71.08,69.89,70.76,13153444.0
2023-08-02,69.75,69.85,67.34,68.17,14012010.0
2023-08-03,67.57,69.39,67.16,69.18,11081192.0
2023-08-04,69.5,70.93,69.13,69.91,11255547.0
2023-08-07,69.85,70.23,68.83,69.38,10537537.0
2023-08-08,68.7,68.76,66.96,67.65,14767793.0
2023-08-09,67.78,67.97,66.62,66.7,10043174.0
2023-08-10,67.06,67.46,64.93,65.44,12775328.0
2023-08-11,64.9,65.31,64.07,64.37,11823083.0
2023-08-14,64.37,68.48,64.2,68.28,21953958.0
2023-08-15,67.59,67.63,65.32,65.33,13808529.0
2023-08-16,65.0,65.23,64.09,64.22,9895360.0
2023-08-17,64.49,64.71,63.4,63.56,9933301.0
2023-08-18,62.31,63.86,61.75,63.59,9576535.0
2023-08-21,63.68,64.2,62.86,63.96,11311886.0
2023-08-22,64.3,65.08,63.29,63.41,8877758.0
2023-08-23,63.57,65.62,63.17,65.19,10747418.0
2023-08-24,66.14,66.24,63.37,63.69,12661624.0
2023-08-25,63.46,64.39,62.63,63.72,9409035.0
2023-08-28,65.72,66.11,64.66,65.31,9904856.0
2023-08-29,64.9,67.03,64.87,66.68,9954960.0
2023-08-30,67.19,68.7,66.52,68.09,16892172.0
2023-08-31,67.97,70.54,67.97,69.94,18420869.0
2023-09-01,70.21,70.62,69.55,70.39,10772024.0
2023-09-05,69.91,71.16,69.53,70.29,11144304.0
2023-09-06,70.13,70.66,69.64,70.41,9192768.0
2023-09-07,69.45,70.29,69.1,69.87,12043224.0
2023-09-08,69.77,70.61,69.61,70.18,9806902.0
2023-09-11,70.83,70.86,69.31,70.03,9310367.0
2023-09-12,69.96,71.69,69.79,70.31,11062110.0
2023-09-13,71.05,71.86,70.37,70.85,14525471.0
2023-09-14,71.67,72.23,71.28,71.79,11170290.0
2023-09-15,71.29,71.63,69.64,69.88,16416127.0
2023-09-18,70.65,71.05,69.91,70.5,12735677.0
2023-09-19,70.62,71.06,69.97,70.71,10400203.0
2023-09-20,70.95,72.31,69.65,69.68,15529661.0
2023-09-21,69.0,69.29,67.83,67.9,14978568.0
2023-09-22,68.59,69.75,67.79,68.88,15489768.0
2023-09-25,68.29,69.19,67.61,68.58,14899963.0
2023-09-26,67.97,69.05,67.59,67.94,12752503.0
2023-09-27,68.12,68.85,66.75,68.21,20852300.0
2023-09-28,65.97,67.09,63.83,65.2,46749773.0
2023-09-29,66.36,68.73,66.36,68.03,24315500.0
2023-10-02,68.24,69.28,67.06,67.96,14880490.0
2023-10-03,67.17,69.65,67.11,67.83,12481501.0
2023-10-04,68.31,68.5,67.12,68.11,12912847.0
2023-10-05,68.61,69.54,68.34,69.05,14045022.0
2023-10-06,68.71,70.33,68.0,69.96,15113360.0
2023-10-09,69.61,69.95,68.58,69.48,8588667.0
2023-10-10,69.49,70.11,68.89,69.07,9007592.0
2023-10-11,69.72,70.27,68.93,70.21,11165347.0
2023-10-12,70.39,70.72,69.3,69.75,11408726.0
2023-10-13,69.87,70.06,69.09,69.21,10288566.0
2023-10-16,69.01,70.03,68.14,69.08,11294107.0
2023-10-17,68.07,69.63,67.62,69.0,11843014.0
2023-10-18,68.01,69.55,67.98,69.14,11200982.0
2023-10-19,69.68,69.78,67.18,67.53,18110080.0
2023-10-20,67.56,68.52,67.135,67.22,11506070.0
2023-10-23,66.82,68.16,66.23,66.88,9489141.0
2023-10-24,67.29,68.35,67.13,68.07,8448043.0
2023-10-25,68.485,69.2,65.8998,66.5,11923617.0
2023-10-26,66.45,67.44,63.875,64.53,16697863.0
2023-10-27,64.92,66.27,64.88,65.65,9980250.0
2023-10-30,66.355,67.55,65.17,66.07,10667495.0
2023-10-31,66.08,67.07,65.26,66.87,8268351.0
2023-11-01,67.0,69.66,67.0,69.4,16777152.0
2023-11-02,70.32,71.025,69.75,70.44,11925741.0
2023-11-03,71.3,73.19,71.15,72.58,14457793.0
2023-11-06,72.58,72.99,72.0201,72.92,10069483.0
2023-11-07,72.48,73.13,71.71,72.8,8248049.0
2023-11-08,72.62,72.78,71.715,72.28,9917161.0
2023-11-09,73.55,76.1,73.495,73.57,22434605.0
2023-11-10,74.44,75.805,73.565,75.36,12309388.0
2023-11-13,74.15,75.2025,73.39,74.78,9115873.0
2023-11-14,76.0,77.45,75.91,77.17,12972549.0
2023-11-15,77.5,77.5,76.31,77.14,9953995.0
2023-11-16,76.89,77.48,76.48,76.67,12988965.0
2023-11-17,76.6,77.94,76.47,77.56,9377936.0
2023-11-20,77.34,78.905,77.13,78.62,11426568.0
2023-11-21,77.85,77.93,76.305,76.71,12016697.0
2023-11-22,77.2,78.45,76.85,77.1,8580049.0
2023-11-24,76.68,77.0055,76.37,76.87,4346905.0
2023-11-27,76.87,78.2899,76.66,77.51,11005459.0
2023-11-28,75.08,76.24,73.985,76.12,19225581.0
2023-11-29,77.45,79.02,76.375,76.69,14062432.0
2023-11-30,76.82,77.0,74.97,76.12,21701268.0
